,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
1071,Republican,"We’re meeting the #opioidcrisis head-on. Thanks to the diligent work of @HouseCommerce and Chair @GregWalden, dozens of  bills will be coming to the House Floor soon. 
https://t.co/sjEgks4d3h",House of Republican,27,May 2018,0.0,0.9,0.1,0.4404
1072,Republican,"Don’t look now, but here are 17 numbers proving that the #TaxCutsandJobsAct is working.

17 numbers @HouseDemocrats don’t want you to know about our economy. #TaxCutsandJobsAct https://t.co/7G2j4j8UQA",House of Republican,27,May 2018,0.0,0.947,0.053,0.1154
1073,Republican,"Last week, we took a major step forward from Obama-era overregulation. Our small community banks are the engines of growth in America and by rolling back regulations, it will now be easier for them to lend to #SmallBiz and everyday Americans. 
https://t.co/g1xEYPNRuW",House of Republican,42,May 2018,0.0,0.878,0.122,0.6597
1074,Republican,"No patient should have to look beyond America for solutions to their diagnosis. This is why we passed #RighttoTry last week - a bill to prevent the government from blocking a patient’s access to experimental treatments and give hope back to families. 
https://t.co/N4TQtXcGhQ",House of Republican,43,May 2018,0.105,0.769,0.125,-0.0258
1075,Republican,We are committed to protecting the lives of our most vulnerable. That's why we’ve passed dozens of bills to combat the heinous practice of human trafficking that is plaguing this nation. https://t.co/dWFs9C8tx2,House of Republican,32,May 2018,0.129,0.812,0.059,-0.3597
1076,Republican,"As of May 25, 695 bills have PASSED the House. These are critical pieces of legislation that meet your priorities of...
✓ Rebuilding our military
✓ Boosting Main Street
✓ Providing peace of mind for families. 
https://t.co/L04zCgUHd8 https://t.co/2QW49Hqvtu",House of Republican,38,May 2018,0.057,0.796,0.147,0.5574
1077,Republican,"✓ Taking care of our veterans
✓ Boosting the economy
✓ Cutting Obama-era red tape
✓ Protecting the sanctity of life
And so much more… https://t.co/L04zCgD5Oy https://t.co/vciBuIMX7U",House of Republican,27,May 2018,0.055,0.738,0.207,0.6249
1078,Republican,.@cathymcmorris: People are dreaming again. They’re hoping for a better life. This is all about improving people’s lives and giving them that opportunity for a better life. That’s why economic growth is so important. https://t.co/Ngtu8gkO3l,House of Republican,35,May 2018,0.0,0.54,0.46,0.9601
1079,Republican,"Did you see this last week? 67% of Americans believe that NOW is the best time to find a new job. It’s because of our pro-growth agenda that everyday Americans are feeling more optimistic about their future and how they can achieve the American Dream. 
https://t.co/pUGeW0egr8",House of Republican,46,May 2018,0.0,0.799,0.201,0.8516
1080,Republican,"The numbers are in, and our pro-growth policies are delivering big results for everyday Americans. This economy is thriving in ways we have not seen in years. https://t.co/vTnOQg1q8X https://t.co/voperFhvaQ",House of Republican,29,May 2018,0.0,1.0,0.0,0.0
1081,Republican,Our pro-growth agenda is working for everyday Americans. Families are now optimistic and hopeful about their futures thanks to this booming economy. https://t.co/L04zCgD5Oy https://t.co/sbaNM9JpsF,House of Republican,24,May 2018,0.0,0.712,0.288,0.8176
1082,Republican,"The benefits of #taxreform can be felt with each flick of the switch. Lower utility bills sure are a good sign that a pro-growth agenda is working.
https://t.co/FaP2cXuYVM",House of Republican,28,May 2018,0.069,0.688,0.244,0.6808
1083,Republican,"We will never give up on our mission to deliver the best care and service to our men and women in uniform because they have not once given up on us. 
https://t.co/uEW19swWVX",House of Republican,32,May 2018,0.0,0.802,0.198,0.8126
1084,Republican,"For far too long, the @DeptVetAffairs has not been living up to its one, solemn mission - providing the best care for America's veterans. The action we’ve taken in the People’s House will reform and refocus this department. https://t.co/L04zCgD5Oy https://t.co/GMRJkeQXTe",House of Republican,40,May 2018,0.029,0.805,0.166,0.7964
1085,Republican,"“I would like to thank @DrPhilRoe &amp; @HouseVetAffairs for their tireless work on this legislation to improve care... &amp; hold the VA accountable to its sole mission,” @CathyMcMorris. We've accomplished a lot our nation's heroes, but our work won’t end there. https://t.co/L04zCgUHd8",House of Republican,42,May 2018,0.0,0.79,0.21,0.7615
1086,Republican,"#DidyouKnow that we’ve been delivering on our commitment to care for and protect our nation’s veterans? Recently we passed the #VAMISSIONAct to reform and refocus the @DeptVetAffairs on its solemn duty.
https://t.co/ecvBT9OiGh",House of Republican,32,May 2018,0.034,0.743,0.223,0.7964
1087,Republican,"In the People’s House, we’ve eliminated 16 burdensome Obama-era policies that have stifled Main Street job creators and American innovation, and we’re continuing to deliver on our promise to scale back the size and scope of Washington and make it work better for you.",House of Republican,44,May 2018,0.1,0.75,0.15,0.3818
1088,Republican,"“It’s on all of us to recognize that freedom is fragile. We must remember those who gave their last full measure of devotion to our country and we can honor them by making sure we take care of those serving today,” @CathyMcMorris. #MemorialDay",House of Republican,43,May 2018,0.0,0.705,0.295,0.9423
1089,Republican,"Freedom doesn’t come free. Today and every day, we honor those who paid the ultimate sacrifice serving and protecting this great nation. #MemorialDay. https://t.co/09KrM1m1IW",House of Republican,24,May 2018,0.0,0.562,0.438,0.9483
1090,Republican,"To those who have sacrificed their lives while answering the call of duty - we remember you, we thank you, and we will not take your sacrifice for granted. #MemorialDay https://t.co/MCCznLqtBP",House of Republican,31,May 2018,0.0,0.862,0.138,0.5423
1091,Republican,"Despite what defenders of the status quo would like you to believe, the #TaxCutsandJobsAct includes many benefits that will help America’s seniors. Check these out → 

✅ Higher standard deduction
✅ Lower income tax rates
✅ Expanded deductions for medical expenses",House of Republican,41,May 2018,0.079,0.74,0.18,0.6573
1092,Republican,"Pro-growth is going pretty well if we may say so… 
https://t.co/UmlSSp6dSC",House of Republican,11,May 2018,0.0,0.629,0.371,0.6486
1093,Republican,"Every day we’re hearing stories of small businesses that are able to grow thanks to the #TaxCutsandJobsAct. We’re excited to see how this will help even more #smallbiz.
https://t.co/2OLI2yuLly",House of Republican,29,May 2018,0.0,0.765,0.235,0.7906
1094,Republican,"Despite @HouseDemocrats desperate attempts to spread fear, the #TaxCutsandJobsAct is producing real results for everyday Americans across our country. Here’s a breakdown of what tax reform is doing for America ↴
https://t.co/xMDvWH9x2F",House of Republican,32,May 2018,0.096,0.844,0.059,-0.3045
1095,Republican,"500+ companies have announced new employee benefits
$4 billion + in bonuses have already been given to Americans 
87 million +  Americans will see their utility bills reduced.
And that’s not all →https://t.co/m5CmZ2wIzo",House of Republican,33,May 2018,0.0,0.824,0.176,0.7351
1096,Republican,We passed the next step to #rebuild and #reform our military. The #FY19NDAA delivers on the key priorities of the @DeptofDefense and provides for this country’s security in the midst of growing world threats.,House of Republican,34,May 2018,0.074,0.818,0.108,0.0772
1097,Republican,"Thanks to the #TaxCutsandJobsAct...
✓ U.S. unemployment rate is at in lowest levels in 20 years
✓ Wages for small business workers are at the highest level in nearly 20 years.
✓ Consumer confidence is at higher levels than we’ve seen in 18 years.
https://t.co/xMDvWH9x2F",House of Republican,45,May 2018,0.111,0.765,0.125,0.1779
1098,Republican,"This week we delivered the largest pay raise for our troops in nearly a decade. We’re committed to our troops’ safety, which is only possible when they’re equipped and properly trained. #FY19NDAA",House of Republican,32,May 2018,0.041,0.816,0.143,0.5423
1099,Republican,"While you and your family are feeling the benefits of #taxreform, @NancyPelosi can’t wait to take it all away from you. https://t.co/oJyqCYcIW2",House of Republican,22,May 2018,0.0,0.83,0.17,0.4767
1100,Republican,Have you been keeping up with the list of companies that are delivering new or expanded benefits for their employees thanks to the #TaxCutsandJobsAct? Check it out → https://t.co/m5CmZ2wIzo,House of Republican,29,May 2018,0.0,0.825,0.175,0.6705
1101,Republican,"For every benefit that you and your family have received thanks to the #TaxCutsandJobsAct, @HouseDemocrats are ready to take it all back. That means those #taxcuts that help you save money for your future will be gone. https://t.co/pZfZb6TwKg",House of Republican,38,May 2018,0.0,0.698,0.302,0.9231
1102,Republican,Our economy is thriving in ways we haven't seen in years and it’s thanks to our pro-growth policies that are focused on improving the lives of everyday Americans. https://t.co/vTnOQfJPhp https://t.co/9Ie4UdEvzo,House of Republican,30,May 2018,0.0,0.765,0.235,0.8074
1103,Republican,".@MacTXPress: This bill takes the crucial next steps to rebuilding our military and reforming the Pentagon.  Our nation owes the men and women who serve the best equipment, the best training, the best support that it can provide. #FY19NDAA",House of Republican,39,May 2018,0.0,0.696,0.304,0.946
1104,Republican,PASSED → The #FY19NDAA. We’re moving forward on our commitment to restore readiness in our armed forces and increase their capability to be successful in their mission abroad. https://t.co/MDIDO93ljx,House of Republican,29,May 2018,0.0,0.641,0.359,0.8979
1105,Republican,"“If we are going to defend our country, we need to make better use of innovation that occurs in the private sector,” @MacTXPress. Our troops deserve the best and most reliable equipment to keep them safe. #FY19NDAA",House of Republican,37,May 2018,0.0,0.724,0.276,0.9118
1106,Republican,"“If we are going to defend our country, we need to make better use of innovation that occurs in the private sector,” @MacTXPress. Our troops deserve the best and most reliable equipment to keep them safe. #FY19NDAA",House of Republican,37,May 2018,0.0,0.724,0.276,0.9118
1107,Republican,"As our servicemen and women stand at our defense, it is our honor to support and care for them. #FY19NDAA https://t.co/kx9kEORjP7",House of Republican,21,May 2018,0.0,0.616,0.384,0.8625
1108,Republican,"38 briefings
45 hearings
Countless meetings
1 critical bill to restore and rebuild our armed forces. #FY19NDAA
https://t.co/uER6A26Tp8",House of Republican,18,May 2018,0.118,0.769,0.113,-0.0258
1109,Republican,"For America to be a diplomatic power, American must be a military power. To be a military power, we have to be an economic power. That’s why we passed the #taxcuts, and that’s why we’re continuing our efforts rebuild our military with the #NDAA https://t.co/kx9kEORjP7",House of Republican,45,May 2018,0.0,1.0,0.0,0.0
1110,Republican,"With the #NDAA, we are fulfilling our commitment to rebuilding our military and supporting our men and women in uniform.. Here are the top 9 things you need to know about this critical legislation. https://t.co/kx9kEORjP7",House of Republican,35,May 2018,0.066,0.751,0.183,0.5683
1111,Republican,".@NancyPelosi is insistent on taking your tax cuts away if given the chance, and she’s happy to tell everyone about it… How out of touch is she??? https://t.co/cgl3Q7gvVY",House of Republican,28,May 2018,0.066,0.748,0.187,0.6174
1112,Republican,".@MacTXPress: It is so important, maybe even more now than it has been in the past, for our troops and for the world to see that unity in support of our men and women in uniform and in support of strengthening American national security #FY19NDAA",House of Republican,45,May 2018,0.0,0.75,0.25,0.9075
1113,Republican,"The American economy is booming in ways that this country has not seen in years. 
https://t.co/lBuUiWCmoL",House of Republican,16,May 2018,0.0,1.0,0.0,0.0
